CUSTOMER_ID,GENDER,AGE,COUNTRY,TENURE_MONTHS,CONTRACT_TYPE,HAS_INTERNET,HAS_MOBILE,HAS_TV,MONTHLY_CHARGES,TOTAL_CHARGES,NUM_COMPLAINTS,SUPPORT_CALLS,PAYMENT_METHOD,CHURN
C001975,Female,71.0,GR,59.0,Month-to-month,0,1,0,37.23,2139.62,1,1,Cash,1.0
C001976,Male,57.0,FR,69.0,Month-to-month,1,1,0,37.76,2596.41,2,2,Bank transfer,0.0
C001977,Male,45.0,GR,47.0,Month-to-month,0,1,1,40.86,1918.76,0,0,Bank transfer,0.0
C001978,Male,54.0,GR,35.0,Month-to-month,1,1,0,44.07,1500.56,1,4,E-banking,0.0
C001979,Male,82.0,FR,,Month-to-month,1,1,1,58.34,1759.31,0,0,E-banking,0.0
C001980,Female,72.0,GR,50.0,Month-to-month,0,1,0,28.02,1437.18,0,0,Credit card,1.0
C001981,Male,21.0,GR,24.0,One year,1,1,1,35.31,853.8,0,2,E-banking,
C001982,Female,27.0,GR,30.0,Two year,1,1,0,37.98,1139.09,0,0,Cash,0.0
C001983,Female,64.0,UK,54.0,Two year,1,1,1,41.52,2226.22,0,1,Bank transfer,0.0
C001984,Male,31.0,GR,67.0,Month-to-month,1,1,1,48.17,3238.86,0,4,Credit card,0.0
C001985,Female,55.0,DE,32.0,Month-to-month,0,1,0,29.15,902.19,0,1,Bank transfer,1.0
C001986,Female,29.0,GR,8.0,One year,1,1,0,40.12,248.65,0,1,Cash,0.0
C001987,Female,62.0,UK,50.0,Two year,1,1,0,24.47,1270.64,0,2,Bank transfer,0.0
C001988,Female,34.0,ES,47.0,Two year,0,1,0,12.86,633.08,0,0,Credit card,0.0
C001989,Male,52.0,DE,46.0,Two year,0,1,1,50.81,2304.23,0,2,Cash,1.0
C001990,Male,83.0,DE,35.0,One year,1,1,0,32.16,1082.24,1,3,Credit card,0.0
C001991,Female,58.0,GR,61.0,Month-to-month,0,1,1,37.73,2304.71,0,1,Credit card,1.0
C001992,Male,84.0,GR,51.0,Month-to-month,1,1,0,35.52,1813.3,0,1,Bank transfer,1.0
C001993,Male,46.0,GR,63.0,Month-to-month,1,1,0,22.32,1430.81,2,3,Bank transfer,0.0
C001994,Male,35.0,DE,8.0,One year,0,1,0,22.49,169.87,1,3,Bank transfer,1.0
C001995,Male,37.0,UK,34.0,Month-to-month,0,1,1,43.97,1529.66,0,0,E-banking,1.0
C001996,Male,31.0,IT,25.0,One year,1,0,0,24.44,604.57,1,1,Cash,0.0
C001997,Female,51.0,GR,44.0,One year,1,1,0,22.22,1014.04,1,2,Bank transfer,0.0
C001998,Male,66.0,UK,43.0,Month-to-month,1,0,0,14.72,627.41,2,3,E-banking,1.0
C001999,Male,71.0,UK,50.0,Two year,0,1,0,27.95,1371.75,0,1,Credit card,0.0
C002000,Male,48.0,DE,13.0,Month-to-month,0,0,0,31.69,400.71,0,1,Bank transfer,0.0
C002001,Male,75.0,FR,46.0,Two year,1,1,1,35.71,1662.15,0,1,Bank transfer,0.0
C002002,Female,59.0,GR,53.0,Two year,1,0,0,24.52,1310.17,0,3,Bank transfer,0.0
C002003,Female,75.0,GR,63.0,Month-to-month,1,0,0,36.85,2322.83,1,3,E-banking,0.0
C002004,Female,47.0,UK,2.0,Month-to-month,0,0,0,23.92,16.53,1,2,E-banking,0.0
C002005,Female,42.0,GR,40.0,Month-to-month,1,1,0,32.93,1315.31,2,6,Credit card,1.0
C002006,Male,80.0,GR,23.0,One year,1,1,1,32.39,725.36,1,2,E-banking,1.0
C002007,Female,36.0,GR,59.0,Month-to-month,1,1,1,29.96,1747.0,0,1,E-banking,1.0
C002008,Male,25.0,GR,69.0,Two year,1,0,1,40.58,2829.94,0,1,E-banking,0.0
C002009,Male,20.0,UK,34.0,Month-to-month,1,1,1,51.53,1729.17,0,1,E-banking,1.0
C002010,Male,84.0,GR,27.0,One year,1,1,0,42.13,1112.83,0,0,E-banking,0.0
C002011,Male,34.0,DE,55.0,Two year,1,1,1,36.76,2031.11,0,1,Credit card,0.0
C002012,Male,31.0,DE,4.0,One year,0,1,0,21.12,57.01,1,2,Credit card,0.0
C002013,Female,26.0,DE,68.0,Month-to-month,1,1,1,45.66,3088.05,0,4,Credit card,1.0
C002014,Female,,IT,72.0,One year,1,0,0,20.64,1543.57,0,0,Credit card,0.0
C002015,Female,38.0,GR,70.0,Month-to-month,1,0,0,33.53,2341.98,0,1,Bank transfer,0.0
C002016,Female,54.0,IT,27.0,Month-to-month,1,1,0,41.23,1133.58,0,1,Credit card,1.0
C002017,Male,28.0,UK,47.0,Month-to-month,1,1,0,40.7,1988.38,0,3,Credit card,0.0
C002018,Female,37.0,FR,40.0,Month-to-month,1,1,0,35.3,1417.97,0,1,Credit card,0.0
C002019,Male,52.0,DE,27.0,One year,0,1,0,32.13,883.19,0,1,Cash,0.0
C002020,Female,70.0,DE,7.0,Month-to-month,0,0,0,,200.21,3,3,Credit card,1.0
C002021,Male,64.0,FR,23.0,One year,0,1,1,42.24,961.75,0,2,Bank transfer,0.0
C002022,Male,69.0,FR,64.0,Month-to-month,1,1,0,32.3,2070.89,0,1,E-banking,1.0
C002023,Female,25.0,GR,29.0,Month-to-month,0,1,0,31.59,910.75,0,1,Bank transfer,1.0
C002024,Male,21.0,GR,61.0,Month-to-month,0,1,1,24.37,1459.21,0,1,Credit card,0.0
C002025,Male,,DE,44.0,Month-to-month,1,1,0,27.86,1250.82,1,2,Bank transfer,1.0
C002026,Female,61.0,IT,69.0,Month-to-month,1,1,0,,2567.06,0,2,Cash,0.0
C002027,Male,57.0,GR,27.0,One year,1,0,1,30.12,813.59,0,3,Bank transfer,0.0
C002028,Female,64.0,UK,12.0,Two year,1,1,0,25.99,303.53,0,0,Cash,0.0
C002029,Female,61.0,ES,17.0,Month-to-month,0,1,0,27.34,433.7,0,0,Credit card,1.0
C002030,Female,65.0,ES,37.0,Month-to-month,1,1,1,45.3,1694.8,3,5,Credit card,0.0
C002031,Male,69.0,UK,34.0,Month-to-month,1,1,1,49.33,1646.61,0,2,Credit card,1.0
C002032,Male,85.0,DE,36.0,Two year,1,1,0,16.11,567.73,0,2,E-banking,0.0
C002033,Male,28.0,IT,6.0,One year,1,0,1,38.28,251.54,0,1,Credit card,0.0
C002034,Female,21.0,UK,32.0,One year,0,1,0,22.75,670.29,1,2,Cash,1.0
C002035,Male,65.0,ES,22.0,Month-to-month,1,0,0,23.68,,0,1,Credit card,0.0
C002036,Female,43.0,GR,10.0,Month-to-month,1,1,0,35.04,349.28,0,4,E-banking,1.0
C002037,Female,56.0,UK,29.0,Month-to-month,1,1,0,25.17,720.65,3,5,Credit card,1.0
C002038,Male,75.0,GR,11.0,Two year,0,1,0,21.32,193.1,0,1,Credit card,0.0
C002039,Female,36.0,GR,66.0,Month-to-month,1,0,0,37.9,2504.31,0,1,Credit card,0.0
C002040,Male,75.0,ES,56.0,One year,0,1,1,44.83,2511.16,0,0,Credit card,0.0
C002041,Male,45.0,UK,58.0,Month-to-month,1,1,0,41.42,2418.86,0,0,Bank transfer,0.0
C002042,Male,83.0,ES,52.0,Month-to-month,1,1,0,40.34,2083.81,1,2,E-banking,1.0
C002043,Male,27.0,GR,61.0,Month-to-month,1,1,0,40.12,2418.14,0,1,Credit card,0.0
C002044,Male,75.0,UK,17.0,One year,1,1,1,80.45,1377.02,1,1,Credit card,0.0
C002045,Female,31.0,DE,30.0,Month-to-month,1,1,0,33.06,974.39,0,3,Bank transfer,1.0
C002046,Female,32.0,UK,72.0,Two year,1,1,0,14.7,1073.73,0,1,Credit card,0.0
C002047,Female,50.0,GR,37.0,Month-to-month,1,1,0,36.03,1302.15,1,2,Credit card,1.0
C002048,Male,34.0,ES,5.0,Month-to-month,1,1,0,32.31,185.37,2,3,E-banking,
C002049,Male,41.0,FR,26.0,Month-to-month,1,1,1,42.66,1153.99,0,0,Credit card,0.0
C002050,Male,47.0,GR,70.0,Two year,1,1,1,45.97,3212.65,0,2,Credit card,0.0
C002051,Female,79.0,GR,1.0,Month-to-month,0,1,0,25.61,66.07,2,3,E-banking,1.0
C002052,Male,30.0,UK,9.0,Month-to-month,1,1,0,32.46,314.7,0,1,Bank transfer,1.0
C002053,Female,79.0,ES,71.0,Month-to-month,1,1,1,52.55,3741.34,0,1,Bank transfer,1.0
C002054,Female,64.0,ES,64.0,Month-to-month,1,1,0,44.76,2863.97,0,0,Cash,0.0
C002055,Male,33.0,ES,24.0,One year,1,1,1,39.8,938.93,1,2,Bank transfer,1.0
C002056,Male,,GR,5.0,Month-to-month,1,1,0,46.5,268.44,1,1,Bank transfer,1.0
C002057,Female,,GR,51.0,One year,1,1,0,34.97,1813.24,0,1,Cash,1.0
C002058,Male,25.0,GR,38.0,One year,0,1,0,21.48,784.71,0,0,Bank transfer,0.0
C002059,Female,20.0,GR,29.0,Two year,0,1,0,26.08,759.75,3,5,Bank transfer,0.0
C002060,Male,29.0,ES,46.0,Month-to-month,1,1,0,39.6,1797.29,1,2,E-banking,0.0
C002061,Male,33.0,GR,52.0,Month-to-month,1,1,1,34.26,1795.98,0,0,Bank transfer,0.0
C002062,Female,76.0,IT,46.0,Two year,1,1,0,24.67,1157.39,0,0,Credit card,1.0
C002063,Male,66.0,FR,68.0,One year,1,0,0,20.61,1354.65,1,3,Credit card,0.0
C002064,Female,80.0,FR,59.0,Month-to-month,1,1,0,45.36,2673.83,0,2,Credit card,1.0
C002065,Male,79.0,IT,10.0,Month-to-month,0,1,1,41.31,425.88,0,3,Bank transfer,1.0
C002066,Female,66.0,DE,4.0,Two year,1,0,0,10.51,44.76,2,2,Credit card,0.0
C002067,Female,68.0,FR,52.0,Month-to-month,1,1,0,38.02,2030.37,0,1,Bank transfer,1.0
C002068,Male,50.0,GR,18.0,Two year,1,1,0,27.31,444.42,0,3,Credit card,0.0
C002069,Female,47.0,GR,51.0,Month-to-month,0,1,0,32.9,1718.45,1,1,Cash,1.0
C002070,Male,76.0,FR,23.0,Month-to-month,1,1,1,59.87,1350.46,0,0,Credit card,
C002071,Male,32.0,GR,25.0,Month-to-month,1,1,0,37.79,880.47,1,6,Credit card,1.0
C002072,Male,40.0,IT,60.0,Month-to-month,1,1,0,47.37,2851.62,0,0,Credit card,0.0
C002073,Female,62.0,UK,37.0,Month-to-month,1,1,0,40.4,,0,0,Credit card,0.0
C002074,Female,79.0,ES,68.0,Two year,1,0,0,13.16,897.91,0,0,Credit card,0.0
C002075,Male,32.0,GR,18.0,One year,1,1,0,34.22,631.62,0,2,E-banking,1.0
C002076,Male,63.0,UK,29.0,One year,1,1,0,,1030.19,0,0,Credit card,1.0
C002077,Female,81.0,GR,30.0,One year,0,1,1,28.86,849.94,1,1,E-banking,1.0
C002078,Male,63.0,FR,7.0,Month-to-month,1,1,1,47.35,355.81,0,0,Bank transfer,1.0
C002079,Male,73.0,GR,41.0,Month-to-month,1,1,1,61.93,2478.81,1,1,Credit card,0.0
C002080,Female,61.0,ES,37.0,Two year,1,0,1,22.06,813.43,3,4,E-banking,0.0
C002081,Male,46.0,GR,27.0,Month-to-month,1,0,0,,754.42,0,1,Bank transfer,1.0
C002082,Female,79.0,GR,21.0,Month-to-month,0,1,0,30.37,646.3,0,1,Bank transfer,1.0
C002083,Male,69.0,DE,43.0,Two year,1,0,1,25.5,1097.82,1,1,Bank transfer,1.0
C002084,Female,71.0,GR,51.0,Month-to-month,1,1,0,,1260.17,0,2,E-banking,1.0
C002085,Male,74.0,ES,71.0,Two year,1,1,1,42.94,3059.4,0,0,E-banking,0.0
C002086,Male,83.0,GR,13.0,Two year,0,1,1,34.51,440.26,1,1,Credit card,1.0
C002087,Female,39.0,GR,53.0,Month-to-month,1,1,1,43.3,,0,2,Bank transfer,1.0
C002088,Male,37.0,UK,63.0,Month-to-month,1,1,0,47.11,,0,0,E-banking,0.0
C002089,Female,50.0,GR,57.0,Two year,1,1,0,21.14,1250.64,0,1,Cash,0.0
C002090,Male,42.0,GR,25.0,Month-to-month,1,1,0,42.64,1082.4,1,1,E-banking,0.0
C002091,Female,63.0,FR,13.0,Month-to-month,0,0,0,25.35,383.99,1,2,Credit card,1.0
C002092,Female,74.0,GR,37.0,Month-to-month,1,1,1,19.88,723.91,0,3,Cash,1.0
C002093,Female,22.0,GR,30.0,One year,1,1,0,42.49,1311.57,0,1,Cash,0.0
C002094,Female,72.0,GR,12.0,One year,1,1,0,30.66,330.01,0,2,Credit card,0.0
C002095,Male,78.0,DE,65.0,Two year,1,1,1,,3140.61,0,1,Credit card,1.0
C002096,Male,25.0,UK,18.0,Two year,1,1,0,49.88,894.45,0,0,Credit card,0.0
C002097,Female,,GR,62.0,Two year,0,1,0,28.11,1746.09,1,2,Cash,0.0
C002098,Female,65.0,FR,24.0,Month-to-month,1,0,0,32.45,800.79,2,2,Bank transfer,0.0
C002099,Female,78.0,GR,60.0,One year,1,1,1,52.38,,0,0,Credit card,0.0
C002100,Male,32.0,DE,17.0,Month-to-month,1,1,1,64.02,,1,2,Credit card,0.0
C002101,Male,82.0,GR,60.0,Month-to-month,0,1,0,22.96,,1,3,Credit card,1.0
C002102,Male,39.0,UK,9.0,Two year,1,0,0,34.51,326.88,0,1,Credit card,1.0
C002103,Male,20.0,IT,52.0,Month-to-month,1,1,1,54.63,2834.25,0,1,Credit card,0.0
C002104,Female,71.0,DE,15.0,Two year,0,1,0,22.48,317.81,1,1,E-banking,0.0
C002105,Female,31.0,IT,28.0,Month-to-month,1,1,0,47.03,1321.85,0,0,Cash,1.0
C002106,Female,53.0,GR,9.0,Two year,1,1,0,,210.26,0,3,E-banking,0.0
C002107,Male,84.0,GR,56.0,Month-to-month,1,1,0,33.49,1888.02,0,1,Bank transfer,1.0
C002108,Male,27.0,GR,36.0,Month-to-month,1,1,0,57.54,2097.56,1,4,Credit card,1.0
C002109,Male,66.0,GR,,Month-to-month,1,1,1,50.75,2860.72,2,3,E-banking,0.0
C002110,Female,82.0,GR,71.0,Month-to-month,0,1,0,36.35,2562.46,1,4,E-banking,1.0
C002111,Female,74.0,GR,20.0,Month-to-month,1,1,1,59.82,1135.14,0,0,Cash,0.0
C002112,Male,44.0,DE,55.0,Two year,1,0,1,36.22,2011.73,2,3,Credit card,0.0
C002113,Female,22.0,GR,60.0,One year,1,1,0,34.6,2052.13,0,1,Credit card,0.0
C002114,Male,74.0,GR,35.0,Month-to-month,1,1,1,59.43,,0,2,Bank transfer,0.0
C002115,Male,32.0,GR,1.0,Month-to-month,0,1,0,34.62,63.07,2,2,Credit card,1.0
C002116,Female,47.0,FR,45.0,Month-to-month,1,1,0,41.13,1810.26,0,1,Credit card,0.0
C002117,Male,37.0,GR,69.0,Month-to-month,0,1,0,39.43,2715.2,1,1,Credit card,1.0
C002118,Female,54.0,ES,40.0,One year,0,1,1,28.98,1212.61,0,1,Credit card,0.0
C002119,Male,20.0,UK,38.0,Month-to-month,0,1,0,31.97,1194.66,1,3,Bank transfer,0.0
C002120,Female,58.0,DE,24.0,One year,1,1,0,38.07,881.61,0,1,E-banking,0.0
C002121,Female,56.0,GR,4.0,Month-to-month,1,1,0,31.92,142.89,1,2,E-banking,1.0
C002122,Female,43.0,GR,69.0,One year,1,1,0,40.29,2790.13,0,2,Bank transfer,1.0
C002123,Male,19.0,UK,13.0,One year,1,1,1,48.02,574.53,0,0,E-banking,0.0
C002124,Male,40.0,GR,21.0,Month-to-month,1,0,1,42.73,898.9,1,3,Cash,1.0
C002125,Female,40.0,GR,,Two year,1,0,0,29.32,973.53,0,0,Credit card,0.0
C002126,Female,33.0,GR,38.0,One year,0,1,1,39.95,1560.12,1,3,Bank transfer,0.0
C002127,Male,26.0,FR,32.0,One year,1,1,0,39.95,1270.5,0,2,E-banking,0.0
C002128,Male,30.0,DE,57.0,Month-to-month,1,1,0,33.11,1902.4,1,4,Credit card,1.0
C002129,Male,45.0,UK,48.0,Two year,1,1,0,34.21,1658.13,0,3,Credit card,1.0
C002130,Female,,DE,30.0,One year,1,1,1,59.66,1819.97,0,0,Credit card,0.0
C002131,Male,68.0,FR,71.0,Month-to-month,1,1,1,57.1,4051.47,0,1,Bank transfer,0.0
C002132,Male,81.0,UK,38.0,Month-to-month,1,1,0,49.14,1906.15,0,1,E-banking,0.0
C002133,Female,69.0,DE,44.0,Month-to-month,1,0,0,23.62,1017.55,1,3,Bank transfer,1.0
C002134,Male,55.0,IT,26.0,Month-to-month,1,1,0,38.63,1027.82,0,0,Bank transfer,0.0
C002135,Male,82.0,ES,2.0,Two year,1,1,1,46.8,63.53,1,2,E-banking,1.0
C002136,Male,35.0,GR,43.0,Month-to-month,1,1,1,20.31,819.48,0,0,Bank transfer,0.0
C002137,Female,80.0,GR,43.0,Two year,1,1,0,37.63,1636.37,2,4,Bank transfer,0.0
C002138,Female,68.0,FR,63.0,Month-to-month,1,1,0,,1135.9,0,3,Credit card,1.0
C002139,Female,26.0,FR,58.0,Month-to-month,1,1,0,43.52,2533.96,0,2,Cash,0.0
C002140,Female,30.0,UK,48.0,Two year,1,1,1,,1718.54,0,1,Bank transfer,0.0
C002141,Female,57.0,UK,5.0,Month-to-month,1,1,1,29.67,185.59,1,1,E-banking,1.0
C002142,Female,72.0,UK,35.0,One year,0,1,1,,1540.16,1,1,Bank transfer,1.0
C002143,Female,60.0,DE,16.0,Two year,1,1,1,47.9,713.48,0,1,Credit card,0.0
C002144,Male,61.0,ES,49.0,Two year,1,1,0,34.95,1740.87,0,1,Credit card,0.0
C002145,Male,85.0,GR,60.0,Two year,0,1,1,40.08,2451.53,0,1,Cash,0.0
C002146,Female,50.0,IT,51.0,Two year,1,0,1,,2041.75,0,3,Bank transfer,0.0
C002147,Male,41.0,ES,59.0,One year,1,1,0,39.04,2312.91,0,1,Cash,0.0
C002148,Male,53.0,UK,64.0,Month-to-month,0,1,1,26.71,1691.27,0,0,E-banking,0.0
C002149,Female,27.0,GR,13.0,One year,1,1,1,50.6,652.93,1,1,Credit card,1.0
C002150,Male,37.0,GR,26.0,Two year,0,1,1,24.13,634.14,0,3,Bank transfer,0.0
C002151,Male,29.0,DE,70.0,Month-to-month,1,1,1,52.5,3676.37,0,0,E-banking,0.0
C002152,Male,79.0,UK,3.0,Month-to-month,1,1,0,55.5,167.58,1,2,Credit card,1.0
C002153,Male,35.0,UK,12.0,One year,1,0,1,35.88,336.36,0,0,E-banking,1.0
C002154,Male,80.0,GR,41.0,One year,1,1,0,45.99,1890.39,2,3,Credit card,0.0
C002155,Female,42.0,UK,65.0,Month-to-month,1,1,0,34.45,2199.69,0,1,Credit card,0.0
C002156,Female,29.0,FR,63.0,One year,0,1,0,31.22,1981.05,0,2,Bank transfer,0.0
C002157,Female,38.0,GR,50.0,One year,1,0,0,31.39,1601.22,0,2,Bank transfer,1.0
C002158,Male,42.0,DE,47.0,One year,0,1,0,22.61,1079.68,0,0,Credit card,0.0
C002159,Female,,ES,8.0,Month-to-month,1,1,0,52.63,386.58,1,1,Bank transfer,1.0
C002160,Male,81.0,UK,,Month-to-month,0,1,0,31.06,937.94,0,1,E-banking,1.0
C002161,Male,67.0,UK,11.0,One year,1,1,0,30.05,328.54,0,2,Credit card,0.0
C002162,Male,79.0,DE,17.0,One year,1,0,1,34.77,616.72,1,1,Credit card,0.0
C002163,Male,66.0,IT,27.0,Month-to-month,1,1,1,37.14,1032.49,1,2,Credit card,0.0
C002164,Female,31.0,GR,27.0,Month-to-month,1,1,0,36.44,994.83,2,2,Cash,1.0
C002165,Female,18.0,DE,56.0,Month-to-month,1,1,1,42.71,2362.89,0,1,Bank transfer,0.0
C002166,Male,42.0,GR,69.0,Month-to-month,1,0,0,31.95,2239.73,0,1,Bank transfer,0.0
C002167,Female,76.0,GR,47.0,Two year,1,1,0,28.77,1351.34,1,2,E-banking,0.0
C002168,Male,22.0,GR,19.0,One year,1,1,0,35.45,661.56,0,1,Credit card,0.0
C002169,Female,36.0,GR,57.0,Two year,1,1,1,30.28,1711.48,0,1,E-banking,0.0
C002170,Female,40.0,IT,31.0,Month-to-month,1,1,0,29.6,871.79,1,2,Credit card,1.0
C002171,Male,26.0,IT,16.0,Month-to-month,1,1,0,33.65,571.36,0,1,Bank transfer,1.0
C002172,Female,67.0,GR,45.0,Month-to-month,1,1,1,41.41,1859.92,0,1,Cash,
C002173,Male,33.0,UK,27.0,One year,0,1,0,28.51,748.92,0,1,E-banking,0.0
C002174,Female,50.0,UK,61.0,Month-to-month,1,1,0,39.72,2441.22,1,3,Cash,0.0
C002175,Male,19.0,FR,26.0,One year,0,1,0,29.01,,2,6,Bank transfer,0.0
C002176,Male,31.0,UK,29.0,Month-to-month,0,1,0,27.64,749.49,3,3,Credit card,1.0
C002177,Female,18.0,GR,44.0,Month-to-month,1,1,0,47.74,2147.2,2,4,Bank transfer,1.0
C002178,Female,75.0,ES,29.0,Month-to-month,0,1,1,37.78,1162.28,0,1,Credit card,0.0
C002179,Male,33.0,ES,2.0,Two year,1,0,0,22.1,47.25,1,2,E-banking,0.0
C002180,Female,64.0,DE,6.0,Month-to-month,0,1,0,33.36,207.33,0,2,Credit card,1.0
C002181,Female,61.0,IT,9.0,Month-to-month,1,1,1,43.69,464.99,0,0,Credit card,0.0
C002182,Male,31.0,IT,15.0,Two year,1,0,0,22.65,306.95,0,2,Credit card,0.0
C002183,Male,41.0,UK,58.0,One year,1,0,1,25.89,1486.21,0,2,Cash,0.0
C002184,Female,72.0,UK,2.0,Month-to-month,0,1,1,50.15,117.73,2,2,Bank transfer,0.0
C002185,Male,32.0,IT,3.0,Month-to-month,1,1,1,50.27,185.25,1,3,Credit card,1.0
C002186,Male,51.0,GR,52.0,Month-to-month,1,1,0,44.13,2295.85,0,2,Credit card,1.0
C002187,Male,19.0,GR,55.0,One year,1,1,1,28.31,1532.56,0,1,E-banking,0.0
C002188,Female,44.0,GR,53.0,One year,0,1,0,22.62,1237.54,0,1,Credit card,0.0
C002189,Female,40.0,FR,72.0,Month-to-month,1,1,0,38.57,2776.71,0,1,E-banking,1.0
C002190,Male,85.0,ES,40.0,Two year,1,1,0,30.53,1221.21,1,2,E-banking,
C002191,Female,,GR,39.0,Month-to-month,1,1,0,46.78,1852.41,0,0,Cash,1.0
C002192,Male,80.0,IT,43.0,Month-to-month,1,0,1,36.81,1627.94,2,2,Credit card,0.0
C002193,Female,82.0,ES,13.0,Two year,1,1,1,38.94,513.41,0,2,Bank transfer,0.0
C002194,Male,85.0,FR,37.0,Month-to-month,0,1,1,34.37,1286.02,0,3,Credit card,1.0
C002195,Male,80.0,GR,55.0,Two year,0,1,0,29.87,1674.21,1,1,E-banking,1.0
C002196,Female,81.0,DE,32.0,One year,1,0,0,23.68,750.82,0,0,Cash,0.0
C002197,Male,49.0,ES,14.0,Month-to-month,0,1,1,42.45,577.87,1,4,Credit card,1.0
C002198,Female,30.0,UK,65.0,Month-to-month,0,1,0,31.43,2031.85,0,0,Cash,0.0
C002199,Female,,UK,27.0,Month-to-month,0,0,0,26.04,675.35,0,0,Credit card,1.0
C002200,Male,36.0,FR,24.0,Two year,0,1,0,13.74,297.04,0,1,Credit card,0.0
C002201,Male,41.0,GR,22.0,Month-to-month,1,1,0,39.27,930.66,1,3,Credit card,0.0
C002202,Female,28.0,FR,45.0,Month-to-month,1,1,1,51.09,2272.43,0,0,Bank transfer,0.0
C002203,Male,76.0,GR,8.0,Month-to-month,1,1,0,46.03,376.42,0,2,Cash,0.0
C002204,Male,32.0,GR,67.0,One year,1,1,0,35.7,2389.17,2,3,E-banking,0.0
C002205,Male,27.0,GR,64.0,Month-to-month,0,0,0,32.0,2079.36,0,0,Credit card,0.0
C002206,Male,58.0,GR,47.0,Month-to-month,1,1,0,44.71,2104.97,1,1,Cash,1.0
C002207,Male,44.0,GR,21.0,Two year,0,1,0,30.99,692.44,0,0,Bank transfer,1.0
C002208,Female,77.0,FR,32.0,Month-to-month,1,1,0,37.63,1200.27,1,2,Cash,0.0
C002209,Female,69.0,UK,45.0,Month-to-month,1,1,1,63.27,2854.46,1,2,Bank transfer,1.0
C002210,Male,45.0,DE,44.0,One year,1,1,1,37.09,1654.7,0,1,Bank transfer,0.0
C002211,Male,82.0,UK,41.0,Two year,0,1,1,27.35,1127.25,1,3,Credit card,0.0
C002212,Male,34.0,GR,52.0,Month-to-month,1,1,1,54.57,2853.58,1,1,Credit card,1.0
C002213,Female,61.0,GR,11.0,Month-to-month,1,0,1,32.76,368.88,0,0,E-banking,1.0
C002214,Male,27.0,UK,18.0,Month-to-month,1,1,0,47.61,814.6,1,3,Bank transfer,0.0
C002215,Female,80.0,UK,11.0,Month-to-month,0,1,0,36.34,422.67,2,3,Bank transfer,1.0
C002216,Female,64.0,ES,27.0,One year,1,1,1,44.15,1227.51,0,4,Bank transfer,1.0
C002217,Female,55.0,DE,43.0,One year,0,1,1,33.85,1451.67,1,2,Credit card,0.0
C002218,Male,70.0,ES,65.0,One year,1,1,0,31.4,2034.95,0,2,E-banking,1.0
C002219,Female,61.0,ES,,Month-to-month,1,1,1,47.7,2584.64,0,0,Credit card,1.0
C002220,Male,71.0,IT,29.0,Two year,1,1,0,25.16,788.13,0,1,Credit card,0.0
C002221,Female,37.0,GR,21.0,Month-to-month,0,0,1,33.09,686.26,0,0,Bank transfer,0.0
C002222,Male,48.0,UK,29.0,Two year,1,1,1,33.93,1002.66,0,1,E-banking,1.0
C002223,Female,24.0,UK,9.0,Month-to-month,1,0,1,42.84,380.29,0,0,Bank transfer,1.0
C002224,Male,75.0,IT,61.0,One year,1,1,0,30.38,1870.88,2,4,Credit card,0.0
C002225,Female,27.0,GR,62.0,Month-to-month,0,1,1,55.8,3421.51,0,1,Bank transfer,1.0
C002226,Male,27.0,UK,71.0,Month-to-month,1,1,0,41.29,2985.81,0,1,Cash,0.0
C002227,Male,56.0,GR,5.0,Two year,1,1,1,28.89,155.46,2,2,Cash,0.0
C002228,Male,45.0,UK,15.0,Month-to-month,1,1,0,56.44,838.28,1,2,Bank transfer,1.0
C002229,Male,47.0,GR,57.0,One year,1,1,0,27.08,1535.99,0,0,Credit card,0.0
C002230,Female,54.0,GR,5.0,One year,1,1,0,36.99,193.31,2,2,Bank transfer,1.0
C002231,Female,84.0,UK,20.0,One year,1,1,0,32.76,715.28,0,1,Bank transfer,0.0
C002232,Male,60.0,GR,4.0,One year,1,1,0,36.38,191.91,1,2,Credit card,1.0
C002233,Female,69.0,GR,56.0,Month-to-month,1,1,0,29.76,1658.65,1,1,Cash,0.0
C002234,Male,73.0,GR,,Month-to-month,1,1,0,33.55,1143.56,0,0,Credit card,1.0
C002235,Male,85.0,GR,40.0,Two year,1,1,0,29.65,1190.13,0,2,Bank transfer,0.0
C002236,Female,26.0,IT,69.0,Month-to-month,0,0,0,31.4,2108.21,1,1,Credit card,0.0
C002237,Male,40.0,UK,68.0,One year,1,1,0,51.44,3491.33,0,0,Credit card,0.0
C002238,Male,80.0,FR,22.0,Month-to-month,1,1,0,36.05,799.34,1,5,Bank transfer,1.0
C002239,Female,78.0,DE,14.0,Month-to-month,0,1,1,48.27,648.61,0,0,Credit card,1.0
C002240,Male,57.0,IT,68.0,Month-to-month,1,1,0,34.33,2386.2,1,3,E-banking,1.0
C002241,Male,61.0,DE,8.0,One year,1,1,0,34.39,241.35,0,1,Bank transfer,0.0
C002242,Male,41.0,UK,67.0,Month-to-month,1,1,0,31.07,2051.0,0,1,Bank transfer,0.0
C002243,Male,68.0,DE,46.0,Month-to-month,1,1,0,43.26,2010.9,0,1,Cash,1.0
C002244,Female,,ES,29.0,Month-to-month,1,1,0,49.51,1444.09,1,2,Bank transfer,0.0
C002245,Female,50.0,UK,12.0,Month-to-month,0,1,0,25.06,287.19,1,2,Bank transfer,1.0
