CUSTOMER_ID,GENDER,AGE,COUNTRY,TENURE_MONTHS,CONTRACT_TYPE,HAS_INTERNET,HAS_MOBILE,HAS_TV,MONTHLY_CHARGES,TOTAL_CHARGES,NUM_COMPLAINTS,SUPPORT_CALLS,PAYMENT_METHOD,CHURN,NUM_SERVICES,AVG_CHARGE_PER_MONTH,IS_LONG_TENURE
C002171,Male,26.0,IT,16.0,Month-to-month,1,1,0,33.65,571.36,0,1,Bank transfer,1.0,2,35.71,0
C002173,Male,33.0,UK,27.0,One year,0,1,0,28.51,748.92,0,1,E-banking,0.0,1,27.737777777777776,1
C002174,Female,50.0,UK,61.0,Month-to-month,1,1,0,39.72,2441.22,1,3,Cash,0.0,2,40.019999999999996,1
C002175,Male,19.0,FR,26.0,One year,0,1,0,29.01,1229.72,2,6,Bank transfer,0.0,1,47.29692307692308,1
C002176,Male,31.0,UK,29.0,Month-to-month,0,1,0,27.64,749.49,3,3,Credit card,1.0,1,25.84448275862069,1
C002177,Female,18.0,GR,44.0,Month-to-month,1,1,0,47.74,2147.2,2,4,Bank transfer,1.0,2,48.8,1
C002178,Female,75.0,ES,29.0,Month-to-month,0,1,1,37.78,1162.28,0,1,Credit card,0.0,2,40.078620689655175,1
C002179,Male,33.0,ES,2.0,Two year,1,0,0,22.1,47.25,1,2,E-banking,0.0,1,23.625,0
C002180,Female,64.0,DE,6.0,Month-to-month,0,1,0,33.36,207.33,0,2,Credit card,1.0,1,34.555,0
C002181,Female,61.0,IT,9.0,Month-to-month,1,1,1,43.69,464.99,0,0,Credit card,0.0,3,51.66555555555556,0
C002182,Male,31.0,IT,15.0,Two year,1,0,0,22.65,306.95,0,2,Credit card,0.0,1,20.46333333333333,0
C002183,Male,41.0,UK,58.0,One year,1,0,1,25.89,1486.21,0,2,Cash,0.0,2,25.624310344827588,1
C002184,Female,72.0,UK,2.0,Month-to-month,0,1,1,50.15,117.73,2,2,Bank transfer,0.0,2,58.865,0
C002185,Male,32.0,IT,3.0,Month-to-month,1,1,1,50.27,185.25,1,3,Credit card,1.0,3,61.75,0
C002186,Male,51.0,GR,52.0,Month-to-month,1,1,0,44.13,2295.85,0,2,Credit card,1.0,2,44.15096153846154,1
C002187,Male,19.0,GR,55.0,One year,1,1,1,28.31,1532.56,0,1,E-banking,0.0,3,27.864727272727272,1
C002188,Female,44.0,GR,53.0,One year,0,1,0,22.62,1237.54,0,1,Credit card,0.0,1,23.349811320754718,1
C002189,Female,40.0,FR,72.0,Month-to-month,1,1,0,38.57,2776.71,0,1,E-banking,1.0,2,38.565416666666664,1
C002191,Female,51.0,GR,39.0,Month-to-month,1,1,0,46.78,1852.41,0,0,Cash,1.0,2,47.49769230769231,1
C002192,Male,80.0,IT,43.0,Month-to-month,1,0,1,36.81,1627.94,2,2,Credit card,0.0,2,37.85906976744186,1
C002193,Female,82.0,ES,13.0,Two year,1,1,1,38.94,513.41,0,2,Bank transfer,0.0,3,39.49307692307692,0
C002194,Male,85.0,FR,37.0,Month-to-month,0,1,1,34.37,1286.02,0,3,Credit card,1.0,2,34.7572972972973,1
C002195,Male,80.0,GR,55.0,Two year,0,1,0,29.87,1674.21,1,1,E-banking,1.0,1,30.44018181818182,1
C002196,Female,81.0,DE,32.0,One year,1,0,0,23.68,750.82,0,0,Cash,0.0,1,23.463125,1
C002197,Male,49.0,ES,14.0,Month-to-month,0,1,1,42.45,577.87,1,4,Credit card,1.0,2,41.276428571428575,0
C002198,Female,30.0,UK,65.0,Month-to-month,0,1,0,31.43,2031.85,0,0,Cash,0.0,1,31.25923076923077,1
C002199,Female,51.0,UK,27.0,Month-to-month,0,0,0,26.04,675.35,0,0,Credit card,1.0,0,25.012962962962963,1
C002200,Male,36.0,FR,24.0,Two year,0,1,0,13.74,297.04,0,1,Credit card,0.0,1,12.376666666666667,1
C002201,Male,41.0,GR,22.0,Month-to-month,1,1,0,39.27,930.66,1,3,Credit card,0.0,2,42.302727272727275,0
C002202,Female,28.0,FR,45.0,Month-to-month,1,1,1,51.09,2272.43,0,0,Bank transfer,0.0,3,50.49844444444444,1
C002203,Male,76.0,GR,8.0,Month-to-month,1,1,0,46.03,376.42,0,2,Cash,0.0,2,47.0525,0
C002204,Male,32.0,GR,67.0,One year,1,1,0,35.7,2389.17,2,3,E-banking,0.0,2,35.659253731343284,1
C002205,Male,27.0,GR,64.0,Month-to-month,0,0,0,32.0,2079.36,0,0,Credit card,0.0,0,32.49,1
C002206,Male,58.0,GR,47.0,Month-to-month,1,1,0,44.71,2104.97,1,1,Cash,1.0,2,44.786595744680845,1
C002207,Male,44.0,GR,21.0,Two year,0,1,0,30.99,692.44,0,0,Bank transfer,1.0,1,32.973333333333336,0
C002208,Female,77.0,FR,32.0,Month-to-month,1,1,0,37.63,1200.27,1,2,Cash,0.0,2,37.5084375,1
C002209,Female,69.0,UK,45.0,Month-to-month,1,1,1,63.27,2854.46,1,2,Bank transfer,1.0,3,63.43244444444444,1
C002210,Male,45.0,DE,44.0,One year,1,1,1,37.09,1654.7,0,1,Bank transfer,0.0,3,37.606818181818184,1
C002211,Male,82.0,UK,41.0,Two year,0,1,1,27.35,1127.25,1,3,Credit card,0.0,2,27.49390243902439,1
C002212,Male,34.0,GR,52.0,Month-to-month,1,1,1,54.57,2853.58,1,1,Credit card,1.0,3,54.87653846153846,1
C002213,Female,61.0,GR,11.0,Month-to-month,1,0,1,32.76,368.88,0,0,E-banking,1.0,2,33.53454545454545,0
C002214,Male,27.0,UK,18.0,Month-to-month,1,1,0,47.61,814.6,1,3,Bank transfer,0.0,2,45.25555555555556,0
C002215,Female,80.0,UK,11.0,Month-to-month,0,1,0,36.34,422.67,2,3,Bank transfer,1.0,1,38.42454545454546,0
C002216,Female,64.0,ES,27.0,One year,1,1,1,44.15,1227.51,0,4,Bank transfer,1.0,3,45.46333333333333,1
C002217,Female,55.0,DE,43.0,One year,0,1,1,33.85,1451.67,1,2,Credit card,0.0,2,33.75976744186047,1
C002218,Male,70.0,ES,65.0,One year,1,1,0,31.4,2034.95,0,2,E-banking,1.0,2,31.306923076923077,1
C002219,Female,61.0,ES,37.0,Month-to-month,1,1,1,47.7,2584.64,0,0,Credit card,1.0,3,69.85513513513513,1
C002220,Male,71.0,IT,29.0,Two year,1,1,0,25.16,788.13,0,1,Credit card,0.0,2,27.176896551724138,1
C002221,Female,37.0,GR,21.0,Month-to-month,0,0,1,33.09,686.26,0,0,Bank transfer,0.0,1,32.679047619047616,0
C002222,Male,48.0,UK,29.0,Two year,1,1,1,33.93,1002.66,0,1,E-banking,1.0,3,34.57448275862069,1
C002223,Female,24.0,UK,9.0,Month-to-month,1,0,1,42.84,380.29,0,0,Bank transfer,1.0,2,42.254444444444445,0
C002224,Male,75.0,IT,61.0,One year,1,1,0,30.38,1870.88,2,4,Credit card,0.0,2,30.67016393442623,1
C002225,Female,27.0,GR,62.0,Month-to-month,0,1,1,55.8,3421.51,0,1,Bank transfer,1.0,2,55.185645161290324,1
C002226,Male,27.0,UK,71.0,Month-to-month,1,1,0,41.29,2985.81,0,1,Cash,0.0,2,42.053661971830984,1
C002227,Male,56.0,GR,5.0,Two year,1,1,1,28.89,155.46,2,2,Cash,0.0,3,31.092000000000002,0
C002228,Male,45.0,UK,15.0,Month-to-month,1,1,0,56.44,838.28,1,2,Bank transfer,1.0,2,55.88533333333333,0
C002229,Male,47.0,GR,57.0,One year,1,1,0,27.08,1535.99,0,0,Credit card,0.0,2,26.94719298245614,1
C002230,Female,54.0,GR,5.0,One year,1,1,0,36.99,193.31,2,2,Bank transfer,1.0,2,38.662,0
C002231,Female,84.0,UK,20.0,One year,1,1,0,32.76,715.28,0,1,Bank transfer,0.0,2,35.763999999999996,0
C002232,Male,60.0,GR,4.0,One year,1,1,0,36.38,191.91,1,2,Credit card,1.0,2,47.9775,0
C002233,Female,69.0,GR,56.0,Month-to-month,1,1,0,29.76,1658.65,1,1,Cash,0.0,2,29.618750000000002,1
C002234,Male,73.0,GR,37.0,Month-to-month,1,1,0,33.55,1143.56,0,0,Credit card,1.0,2,30.907027027027027,1
C002235,Male,85.0,GR,40.0,Two year,1,1,0,29.65,1190.13,0,2,Bank transfer,0.0,2,29.75325,1
C002236,Female,26.0,IT,69.0,Month-to-month,0,0,0,31.4,2108.21,1,1,Credit card,0.0,0,30.55376811594203,1
C002237,Male,40.0,UK,68.0,One year,1,1,0,51.44,3491.33,0,0,Credit card,0.0,2,51.34308823529412,1
C002238,Male,80.0,FR,22.0,Month-to-month,1,1,0,36.05,799.34,1,5,Bank transfer,1.0,2,36.333636363636366,0
C002239,Female,78.0,DE,14.0,Month-to-month,0,1,1,48.27,648.61,0,0,Credit card,1.0,2,46.32928571428572,0
C002240,Male,57.0,IT,68.0,Month-to-month,1,1,0,34.33,2386.2,1,3,E-banking,1.0,2,35.09117647058823,1
C002241,Male,61.0,DE,8.0,One year,1,1,0,34.39,241.35,0,1,Bank transfer,0.0,2,30.16875,0
C002242,Male,41.0,UK,67.0,Month-to-month,1,1,0,31.07,2051.0,0,1,Bank transfer,0.0,2,30.611940298507463,1
C002243,Male,68.0,DE,46.0,Month-to-month,1,1,0,43.26,2010.9,0,1,Cash,1.0,2,43.71521739130435,1
C002244,Female,51.0,ES,29.0,Month-to-month,1,1,0,49.51,1444.09,1,2,Bank transfer,0.0,2,49.79620689655172,1
C002245,Female,50.0,UK,12.0,Month-to-month,0,1,0,25.06,287.19,1,2,Bank transfer,1.0,1,23.9325,0
C002246,Female,33.0,GR,52.0,Month-to-month,1,1,0,51.81,2724.14,0,0,Credit card,1.0,2,52.38730769230769,1
C002247,Male,51.0,GR,58.0,Month-to-month,1,1,0,37.69,2193.29,0,0,Credit card,0.0,2,37.81534482758621,1
C002248,Male,74.0,UK,2.0,One year,0,1,0,31.45,118.37,2,4,Credit card,1.0,1,59.185,0
C002249,Female,79.0,DE,1.0,Month-to-month,1,1,0,36.44,0.0,1,1,Bank transfer,0.0,2,0.0,0
C002250,Male,47.0,GR,55.0,Month-to-month,1,1,0,51.92,2839.74,3,4,Bank transfer,1.0,2,51.63163636363636,1
C002251,Male,40.0,GR,37.0,Two year,1,1,0,34.05,1207.45,0,2,E-banking,0.0,2,32.633783783783784,1
C002252,Male,49.0,DE,64.0,Month-to-month,0,1,1,40.63,2614.87,1,2,Credit card,0.0,2,40.85734375,1
C002253,Male,74.0,FR,68.0,Two year,1,1,0,30.38,2062.9,0,0,Bank transfer,0.0,2,30.336764705882356,1
C002254,Female,51.0,GR,12.0,Month-to-month,1,1,1,53.31,627.64,1,1,Credit card,0.0,3,52.303333333333335,0
C002255,Female,48.0,GR,50.0,Month-to-month,1,1,1,45.47,2283.82,1,3,E-banking,0.0,3,45.6764,1
C002256,Female,26.0,FR,21.0,Month-to-month,1,0,1,34.58,691.73,0,0,Credit card,0.0,2,32.93952380952381,0
C002257,Male,30.0,UK,10.0,Month-to-month,1,1,0,45.49,411.83,0,0,Credit card,1.0,2,41.183,0
C002258,Female,75.0,GR,70.0,One year,1,1,0,35.17,2478.5,0,2,Credit card,0.0,2,35.40714285714286,1
C002259,Female,20.0,FR,14.0,Month-to-month,1,1,0,34.69,511.32,1,3,Cash,0.0,2,36.52285714285714,0
C002260,Male,52.0,DE,40.0,One year,0,1,1,28.78,1179.46,1,1,Credit card,0.0,2,29.4865,1
C002261,Male,38.0,DE,30.0,Month-to-month,0,1,0,25.97,766.15,0,3,Credit card,1.0,1,25.538333333333334,1
C002262,Female,81.0,IT,14.0,Month-to-month,0,0,0,31.81,431.25,0,1,Bank transfer,1.0,0,30.803571428571427,0
C002263,Female,69.0,IT,52.0,One year,1,1,0,27.26,1417.3,0,0,Credit card,0.0,2,27.25576923076923,1
C002264,Female,51.0,GR,17.0,One year,1,1,0,35.95,413.08,1,1,Bank transfer,0.0,2,24.298823529411763,0
C002265,Female,52.0,GR,62.0,Month-to-month,1,1,1,53.28,3323.0,0,1,Cash,0.0,3,53.596774193548384,1
C002266,Male,51.0,GR,22.0,Month-to-month,1,1,0,35.95,1080.28,0,0,Credit card,0.0,2,49.10363636363636,0
C002267,Female,23.0,GR,53.0,Two year,1,1,1,28.16,1490.4,0,0,Bank transfer,0.0,3,28.120754716981132,1
C002268,Female,49.0,GR,32.0,Two year,1,1,0,34.05,1084.28,0,2,Credit card,0.0,2,33.88375,1
C002269,Male,69.0,GR,55.0,Month-to-month,1,0,0,35.95,1668.68,1,2,Cash,0.0,1,30.339636363636366,1
C002270,Female,45.0,IT,22.0,Two year,1,1,0,33.92,754.87,0,1,Bank transfer,0.0,2,34.31227272727273,0
C002271,Male,81.0,FR,38.0,Month-to-month,1,1,0,36.38,1439.66,0,0,Credit card,0.0,2,37.88578947368421,1
C002272,Male,36.0,DE,50.0,Two year,1,0,1,35.95,1101.96,0,2,Cash,0.0,2,22.0392,1
C002273,Male,32.0,UK,66.0,One year,0,0,1,25.95,1766.28,2,4,Cash,0.0,1,26.76181818181818,1
C002274,Female,23.0,GR,45.0,Two year,1,1,0,26.02,1116.52,0,0,Credit card,0.0,2,24.811555555555554,1
C002275,Female,55.0,GR,8.0,One year,0,1,1,28.23,240.52,0,0,Bank transfer,0.0,2,30.065,0
C002276,Male,43.0,GR,65.0,Month-to-month,0,1,0,17.52,1091.39,0,3,E-banking,1.0,1,16.790615384615386,1
C002277,Female,68.0,ES,40.0,Month-to-month,0,1,0,40.92,1606.05,1,3,Credit card,1.0,1,40.15125,1
C002278,Female,70.0,GR,5.0,Month-to-month,0,1,0,22.44,82.95,1,3,E-banking,1.0,1,16.59,0
C002279,Male,73.0,FR,45.0,Month-to-month,1,0,0,26.97,1182.19,0,0,E-banking,1.0,1,26.27088888888889,1
C002280,Male,76.0,UK,46.0,Month-to-month,1,1,0,31.74,1441.62,0,1,Bank transfer,0.0,2,31.339565217391304,1
C002281,Female,51.0,GR,36.0,Two year,0,1,0,20.74,812.73,0,2,Credit card,1.0,1,22.575833333333335,1
C002282,Male,30.0,GR,17.0,Month-to-month,1,1,0,59.33,982.24,0,1,Credit card,1.0,2,57.77882352941177,0
C002283,Female,60.0,UK,41.0,Month-to-month,1,1,0,42.5,1693.92,0,2,Bank transfer,0.0,2,41.31512195121952,1
C002284,Female,68.0,IT,30.0,Month-to-month,1,0,0,26.51,810.12,1,5,E-banking,1.0,1,27.004,1
C002285,Female,36.0,ES,52.0,One year,1,1,0,42.16,2199.44,0,1,Cash,0.0,2,42.29692307692308,1
C002286,Female,38.0,GR,20.0,Month-to-month,0,1,1,39.1,848.41,1,2,Cash,1.0,2,42.4205,0
C002287,Male,41.0,UK,36.0,Month-to-month,1,1,0,42.79,1539.27,0,1,Bank transfer,0.0,2,42.7575,1
C002288,Male,43.0,GR,66.0,Two year,1,0,1,36.46,2337.43,1,2,Credit card,1.0,2,35.41560606060606,1
C002289,Male,62.0,IT,45.0,Two year,0,1,1,23.67,1052.34,0,2,E-banking,0.0,2,23.38533333333333,1
C002290,Male,45.0,ES,4.0,One year,1,0,0,27.36,96.02,3,6,Credit card,0.0,1,24.005,0
C002291,Female,46.0,UK,50.0,One year,0,1,0,24.95,1210.62,0,1,E-banking,0.0,1,24.2124,1
C002292,Female,34.0,DE,55.0,Month-to-month,0,1,0,36.64,1998.51,0,0,E-banking,1.0,1,36.33654545454545,1
C002293,Male,85.0,UK,59.0,One year,0,1,1,34.6,2036.72,0,3,Credit card,0.0,2,34.520677966101694,1
C002294,Female,61.0,GR,42.0,Month-to-month,1,1,0,36.0,1510.07,1,1,Credit card,0.0,2,35.954047619047614,1
C002295,Female,78.0,GR,2.0,Month-to-month,1,1,0,46.83,52.25,2,4,E-banking,1.0,2,26.125,0
C002296,Female,85.0,GR,46.0,Month-to-month,1,1,1,58.08,2690.05,0,1,Credit card,1.0,3,58.47934782608696,1
C002297,Male,42.0,IT,2.0,Month-to-month,1,0,0,24.13,97.34,1,1,Bank transfer,1.0,1,48.67,0
C002298,Male,84.0,UK,50.0,Month-to-month,1,1,0,46.32,2324.41,0,1,Bank transfer,1.0,2,46.4882,1
C002299,Male,19.0,GR,1.0,Month-to-month,1,1,1,43.11,76.3,3,3,Cash,0.0,3,76.3,0
C002300,Female,66.0,FR,37.0,One year,1,1,1,38.97,512.02,2,2,E-banking,0.0,3,13.838378378378378,1
C002301,Male,43.0,GR,70.0,Month-to-month,1,1,0,38.02,2630.03,0,1,Credit card,1.0,2,37.57185714285715,1
C002302,Male,44.0,GR,22.0,One year,1,1,1,43.66,968.62,1,3,E-banking,0.0,3,44.02818181818182,0
C002303,Male,35.0,GR,17.0,Month-to-month,1,1,0,44.27,737.54,1,3,E-banking,1.0,2,43.38470588235294,0
C002304,Male,71.0,UK,59.0,Two year,0,1,0,17.38,992.2,0,0,Credit card,0.0,1,16.816949152542374,1
C002305,Male,18.0,UK,70.0,Month-to-month,1,0,0,27.41,1916.37,0,1,Cash,0.0,1,27.376714285714286,1
C002306,Male,78.0,DE,37.0,One year,1,0,0,35.09,129.88,1,1,Cash,0.0,1,3.51027027027027,1
C002307,Female,20.0,ES,70.0,One year,1,0,0,25.92,1804.36,1,2,Credit card,0.0,1,25.776571428571426,1
C002308,Female,85.0,GR,49.0,Two year,1,0,0,24.36,1251.89,2,4,Cash,0.0,1,25.548775510204084,1
C002309,Male,58.0,FR,50.0,Month-to-month,1,1,1,50.36,2546.62,1,1,E-banking,1.0,3,50.9324,1
C002310,Male,54.0,GR,35.0,Month-to-month,1,1,0,46.7,1617.91,0,3,Credit card,0.0,2,46.226,1
C002311,Female,68.0,FR,23.0,Month-to-month,0,1,0,40.55,915.21,2,2,E-banking,0.0,1,39.791739130434784,0
C002312,Female,32.0,UK,72.0,Month-to-month,1,0,0,21.52,1613.85,0,2,Cash,1.0,1,22.414583333333333,1
C002313,Male,25.0,ES,7.0,Month-to-month,1,1,1,44.97,304.68,1,2,Credit card,0.0,3,43.52571428571429,0
C002314,Male,55.0,DE,50.0,Two year,0,1,0,28.08,1414.94,1,5,Cash,0.0,1,28.2988,1
C002315,Male,73.0,UK,10.0,Month-to-month,1,1,0,34.59,358.53,1,1,Credit card,1.0,2,35.852999999999994,0
C002316,Male,51.0,GR,55.0,Month-to-month,1,1,0,32.37,1728.53,0,0,Credit card,0.0,2,31.427818181818182,1
C002317,Female,27.0,FR,19.0,Month-to-month,0,1,0,39.31,695.48,1,1,Credit card,1.0,1,36.60421052631579,0
C002318,Male,66.0,GR,23.0,Month-to-month,1,1,1,32.7,777.78,0,1,Cash,1.0,3,33.81652173913044,0
C002319,Male,58.0,GR,64.0,Two year,1,1,1,35.94,2268.77,0,1,E-banking,0.0,3,35.44953125,1
C002320,Male,47.0,UK,33.0,Two year,0,1,0,20.64,681.38,0,1,Credit card,0.0,1,20.64787878787879,1
C002321,Male,22.0,ES,66.0,Month-to-month,1,1,0,32.82,2121.14,0,0,Bank transfer,1.0,2,32.13848484848484,1
C002322,Female,48.0,GR,9.0,Month-to-month,1,1,0,35.17,306.66,0,2,Bank transfer,0.0,2,34.07333333333334,0
C002323,Female,69.0,IT,29.0,Two year,1,0,0,15.41,453.31,0,1,Credit card,0.0,1,15.631379310344828,1
C002324,Female,40.0,IT,18.0,Month-to-month,1,1,0,48.35,808.48,0,0,Credit card,0.0,2,44.91555555555556,0
C002325,Male,65.0,UK,71.0,One year,1,1,1,44.67,3173.51,0,0,Credit card,0.0,3,44.69732394366198,1
C002326,Male,57.0,DE,29.0,Two year,1,0,0,26.62,775.25,0,0,Credit card,0.0,1,26.732758620689655,1
C002327,Female,23.0,ES,61.0,Month-to-month,0,1,1,43.65,2648.51,0,1,Credit card,1.0,2,43.41819672131148,1
C002328,Male,55.0,GR,5.0,Month-to-month,0,1,0,29.37,1229.72,1,2,Bank transfer,1.0,1,245.94400000000002,0
C002329,Male,58.0,DE,69.0,Month-to-month,1,1,0,45.03,3096.01,0,1,Cash,0.0,2,44.86971014492754,1
C002330,Female,44.0,IT,56.0,Two year,1,1,1,48.42,2700.02,1,2,E-banking,1.0,3,48.214642857142856,1
C002331,Female,74.0,IT,52.0,Month-to-month,1,1,0,40.97,2187.94,0,0,Cash,0.0,2,42.07576923076923,1
C002332,Female,34.0,IT,15.0,Month-to-month,0,1,1,34.86,519.26,0,1,Credit card,1.0,2,34.617333333333335,0
C002333,Female,64.0,GR,20.0,One year,1,1,0,37.84,742.83,1,1,Bank transfer,0.0,2,37.1415,0
C002334,Male,30.0,GR,16.0,Two year,1,1,1,53.73,856.03,0,0,Cash,0.0,3,53.501875,0
C002335,Male,28.0,GR,25.0,Month-to-month,1,1,0,36.8,932.62,1,4,Bank transfer,1.0,2,37.3048,1
C002336,Female,41.0,DE,57.0,Month-to-month,1,0,0,28.06,1610.93,1,2,Credit card,1.0,1,28.261929824561406,1
C002337,Male,21.0,GR,21.0,One year,1,1,0,32.43,694.58,0,1,Credit card,0.0,2,33.0752380952381,0
C002338,Female,63.0,GR,5.0,Month-to-month,1,1,0,34.04,188.31,1,2,Bank transfer,1.0,2,37.662,0
C002339,Female,35.0,UK,9.0,Month-to-month,1,1,0,40.15,317.51,0,1,Credit card,0.0,2,35.278888888888886,0
C002340,Male,60.0,ES,11.0,Two year,1,0,1,19.16,226.3,1,2,E-banking,0.0,2,20.572727272727274,0
C002341,Female,50.0,ES,65.0,Month-to-month,0,1,0,32.55,2121.26,0,0,Credit card,0.0,1,32.63476923076924,1
C002342,Male,27.0,FR,63.0,Month-to-month,1,1,0,43.37,2713.54,2,4,E-banking,0.0,2,43.07206349206349,1
C002343,Male,76.0,GR,26.0,Month-to-month,1,1,0,34.54,901.27,0,0,E-banking,1.0,2,34.66423076923077,1
C002344,Male,48.0,GR,19.0,Month-to-month,1,1,1,47.24,894.29,0,1,Credit card,0.0,3,47.067894736842106,0
C002345,Male,45.0,FR,16.0,One year,1,1,1,40.59,648.84,1,1,Credit card,0.0,3,40.5525,0
C002346,Female,77.0,UK,56.0,One year,1,1,0,34.32,1927.19,1,1,Bank transfer,1.0,2,34.41410714285714,1
C002347,Male,51.0,UK,68.0,One year,1,1,0,30.05,1993.25,1,2,Bank transfer,0.0,2,29.3125,1
C002348,Female,72.0,GR,30.0,One year,0,1,1,35.39,1069.62,0,2,Credit card,0.0,2,35.653999999999996,1
C002349,Female,31.0,GR,7.0,One year,1,1,0,42.72,318.59,0,2,Credit card,0.0,2,45.512857142857136,0
C002350,Female,75.0,UK,12.0,Month-to-month,1,0,0,33.08,404.32,0,0,E-banking,0.0,1,33.693333333333335,0
C002351,Female,32.0,FR,24.0,Month-to-month,1,1,0,32.57,759.88,0,3,Credit card,1.0,2,31.661666666666665,1
C002352,Male,19.0,IT,22.0,One year,1,1,0,35.66,758.73,0,2,E-banking,0.0,2,34.48772727272728,0
C002353,Male,41.0,DE,47.0,Month-to-month,1,1,1,44.75,2108.93,0,1,Credit card,0.0,3,44.87085106382978,1
C002354,Female,81.0,UK,30.0,Month-to-month,0,1,0,24.11,747.5,0,1,Bank transfer,1.0,1,24.916666666666668,1
C002355,Female,41.0,FR,60.0,Month-to-month,1,1,0,41.93,2555.21,0,0,Bank transfer,0.0,2,42.58683333333333,1
C002356,Male,44.0,UK,39.0,Month-to-month,0,1,0,41.56,1643.76,0,2,E-banking,1.0,1,42.14769230769231,1
C002357,Female,54.0,DE,20.0,Month-to-month,1,1,0,32.42,663.82,0,0,E-banking,0.0,2,33.191,0
C002358,Male,51.0,IT,26.0,One year,0,1,0,26.94,624.04,0,2,Bank transfer,0.0,1,24.00153846153846,1
C002359,Female,80.0,FR,49.0,Month-to-month,0,1,0,36.46,1768.33,0,0,Bank transfer,1.0,1,36.088367346938774,1
C002360,Male,43.0,IT,69.0,Two year,1,1,0,23.86,1655.89,0,1,E-banking,0.0,2,23.99840579710145,1
C002361,Female,82.0,GR,42.0,Month-to-month,1,1,0,43.86,1821.71,0,0,Credit card,1.0,2,43.37404761904762,1
C002362,Female,21.0,UK,6.0,Month-to-month,1,1,1,66.95,373.79,2,4,Credit card,1.0,3,62.29833333333334,0
C002363,Male,46.0,FR,53.0,Month-to-month,1,0,0,31.18,1620.65,0,0,Credit card,0.0,1,30.578301886792456,1
C002364,Female,18.0,GR,34.0,Month-to-month,1,1,0,55.36,1935.19,0,1,Credit card,1.0,2,56.917352941176475,1
C002365,Female,51.0,FR,69.0,Two year,1,1,1,30.02,2032.64,0,1,Bank transfer,0.0,3,29.458550724637682,1
C002366,Male,28.0,GR,10.0,Month-to-month,0,1,0,28.87,282.32,1,1,Cash,1.0,1,28.232,0
C002367,Female,76.0,FR,28.0,Month-to-month,1,1,1,53.52,1476.67,0,0,Credit card,0.0,3,52.738214285714285,1
C002368,Male,79.0,UK,3.0,Month-to-month,1,1,1,51.59,128.86,1,2,Cash,1.0,3,42.95333333333334,0
C002369,Male,53.0,GR,48.0,Month-to-month,1,1,0,28.28,1369.6,0,2,Bank transfer,0.0,2,28.53333333333333,1
C002370,Female,51.0,DE,66.0,Month-to-month,1,1,0,22.04,1479.16,1,2,Cash,0.0,2,22.411515151515154,1
C002371,Female,38.0,ES,35.0,Month-to-month,0,1,1,40.2,1371.64,1,1,Bank transfer,1.0,2,39.18971428571429,1
C002372,Female,30.0,UK,52.0,Month-to-month,0,0,0,21.84,1137.17,1,1,E-banking,0.0,0,21.868653846153848,1
C002373,Female,26.0,DE,62.0,One year,1,1,0,36.65,2268.89,0,1,E-banking,0.0,2,36.595,1
C002374,Female,28.0,FR,52.0,One year,1,1,1,39.53,2042.21,0,1,Bank transfer,0.0,3,39.27326923076923,1
C002375,Female,51.0,DE,47.0,Month-to-month,1,0,0,34.9,1612.26,0,1,E-banking,0.0,1,34.30340425531915,1
C002376,Female,73.0,DE,54.0,One year,1,1,0,29.2,1610.15,0,2,Bank transfer,0.0,2,29.817592592592593,1
C002377,Male,48.0,GR,28.0,One year,1,0,0,20.36,539.01,0,1,Credit card,1.0,1,19.250357142857144,1
C002378,Female,54.0,IT,23.0,One year,1,1,1,62.22,1391.99,1,2,Credit card,0.0,3,60.52130434782609,0
C002379,Male,64.0,GR,35.0,Month-to-month,0,1,1,42.68,1526.69,0,0,Credit card,1.0,2,43.61971428571429,1
C002380,Female,64.0,UK,32.0,Month-to-month,1,1,0,35.29,1135.28,1,2,Credit card,1.0,2,35.4775,1
C002381,Female,75.0,FR,2.0,Month-to-month,1,1,0,48.09,60.76,2,2,Credit card,1.0,2,30.38,0
C002382,Male,53.0,GR,16.0,Month-to-month,0,1,1,46.39,739.95,1,4,Credit card,1.0,2,46.246875,0
C002383,Female,49.0,UK,16.0,Month-to-month,1,1,0,36.74,569.11,0,0,Bank transfer,1.0,2,35.569375,0
C002384,Female,81.0,GR,51.0,Month-to-month,1,1,0,29.55,1551.76,0,0,Credit card,1.0,2,30.426666666666666,1
C002385,Male,59.0,ES,67.0,Two year,1,1,0,35.43,2366.88,1,1,Cash,1.0,2,35.3265671641791,1
C002386,Female,65.0,UK,37.0,Month-to-month,1,1,0,50.9,2764.72,0,1,Credit card,1.0,2,74.72216216216216,1
C002387,Female,47.0,FR,20.0,Month-to-month,1,1,0,29.1,581.25,0,2,E-banking,1.0,2,29.0625,0
C002388,Female,38.0,FR,33.0,One year,1,0,0,15.69,1229.72,0,1,Credit card,0.0,1,37.264242424242425,1
C002389,Male,77.0,UK,8.0,One year,1,1,0,35.04,286.41,1,2,Credit card,0.0,2,35.80125,0
C002390,Female,30.0,ES,24.0,Month-to-month,0,1,1,32.41,812.45,0,0,Credit card,1.0,2,33.85208333333333,1
C002391,Female,18.0,UK,53.0,Month-to-month,1,1,1,52.98,2824.44,0,0,E-banking,1.0,3,53.291320754716985,1
C002392,Female,82.0,GR,64.0,Month-to-month,1,1,1,35.5,2255.44,0,0,Bank transfer,1.0,3,35.24125,1
